"InChIKey","ClassyFy Status","Kingdom","Superclass","Class","Subclass","Parent Level 1","Parent Level 2","Parent Level 3","Parent Level 4","Parent Level 5"
"KTHADMDGDNYQRX-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Indoles and derivatives","Indolyl carboxylic acids and derivatives","Indole-3-acetic acid derivatives"
"HUDBDWIQSIGUDI-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Indoles and derivatives","Indolyl carboxylic acids and derivatives","Indole-3-acetic acid derivatives"
"BBZCPUCZKLTAJQ-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Indoles and derivatives","Indolines","Indolines"
"FSASIHFSFGAIJM-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Imidazopyrimidines","Purines and purine derivatives","6-aminopurines"
"IBMRTYCHDPMBFN-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Fatty acid methyl esters"
"RADKZDMFGJYCBB-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Pyridines and derivatives","Pyridine carboxaldehydes","Pyridoxals and derivatives"
"YBJHBAHKTGYVGT-ZKWXMUAHSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Biotin and derivatives","","Biotin and derivatives"
"DLRVVLDZNNYCBX-ABXHMFFYSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Glycosyl compounds","O-glycosyl compounds"
"WWZKQHOCKIZLMA-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Medium-chain fatty acids"
"SECPZKHBENQXJG-FPLPWBNLSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids"
"OMFXVFTZEKFJBZ-HJTSIMOOSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Steroids and steroid derivatives","Hydroxysteroids","21-hydroxysteroids"
"GUBGYTABKSRVRQ-QUYVBRFLSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Glycosyl compounds","O-glycosyl compounds"
"QBYUNVOYXHFVKC-GBURMNQMSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Steroids and steroid derivatives","Bile acids, alcohols and derivatives","Taurinated bile acids and derivatives"
"ZCFFYALKHPIRKJ-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Tetrapyrroles and derivatives","Porphyrins","Porphyrins"
"JEJLGIQLPYYGEE-XIFFEERXSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Glycerolipids","Diradylglycerols","Diacylglycerols","1,2-diacylglycerols"
"WQZGKKKJIJFFOK-QTVWNMPRSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides","Hexoses"
"IPCSVZSSVZVIGE-UHFFFAOYSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids"
"OTKJDMGTUTTYMP-ZWKOTPCHSA-N","Completed","Organic compounds","Organic nitrogen compounds","Organonitrogen compounds","Amines","Alkanolamines","1,2-aminoalcohols"
"JAZBEHYOTPTENJ-JLNKQSITSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids"
"OYHQOLUKZRVURQ-HZJYTTRNSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives","Lineolic acids and derivatives"
"WHBHBVVOGNECLV-OBQKJFGGSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Steroids and steroid derivatives","Hydroxysteroids","21-hydroxysteroids"
"GUBGYTABKSRVRQ-QRZGKKJRSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Glycosyl compounds","O-glycosyl compounds"
"CAHGCLMLTWQZNJ-BQNIITSRSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Triterpenoids","Triterpenoids"
"SMWDFEZZVXVKRB-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Quinolines and derivatives","","Quinolines and derivatives"
"GEWDNTWNSAZUDX-SNAWJCMRSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives","Jasmonic acids"
"BJQHLKABXJIVAM-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Benzoic acid esters"
"MBWXNTAXLNYFJB-LKUDQCMESA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Quinone and hydroquinone lipids","Vitamin K compounds"
"XUIIKFGFIJCVMT-LBPRGKRZSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","Alpha amino acids and derivatives","Phenylalanine and derivatives"
"WQZGKKKJIJFFOK-PHYPRBDBSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharides","Hexoses"
"MFYSYFVPBJMHGN-ZPOLXVRWSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Steroids and steroid derivatives","Hydroxysteroids","21-hydroxysteroids"
"VPGRYOFKCNULNK-ACXQXYJUSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Steroids and steroid derivatives","Pregnane steroids","Gluco/mineralocorticoids, progestogins and derivatives"
"GVJHHUAWPYXKBD-IEOSBIPESA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Quinone and hydroquinone lipids","Vitamin E compounds","Tocopherols"
"ACTIUHUUMQJHFO-UPTCCGCDSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Quinone and hydroquinone lipids","Prenylquinones","Ubiquinones"
"HHCIGERYCJXKQX-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Diazines","Pyrimidines and pyrimidine derivatives","Halopyrimidines"
"TZVPHEKAVUIROV-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Benzimidazoles","2-benzimidazolylcarbamic acid esters","2-benzimidazolylcarbamic acid esters"
"IJLXVKPGJDODPJ-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Naphthalenes","","Naphthalenes"
"YBSDQTBCNYWBMX-ONEGZZNKSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Indoles and derivatives","Indoles","Indoles"
"IEDVJHCEMCRBQM-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Phenol ethers","Anisoles","Anisoles"
"DICPPDRBLOSCQJ-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Benzimidazoles","Phenylbenzimidazoles","Phenylbenzimidazoles"
"LECZXZOBEZITCL-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Tetrahydroisoquinolines","","Tetrahydroisoquinolines"
"HTLITQCTVJDOQP-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Benzodioxoles","","Benzodioxoles"
"CYMXZVQAGCGDHU-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Indoles and derivatives","Indolyl carboxylic acids and derivatives","Indolyl carboxylic acids and derivatives"
"VHJVDRYUHMVXRY-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Benzimidazoles","Phenylbenzimidazoles","Phenylbenzimidazoles"
"BYBLEWFAAKGYCD-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Benzylethers","Benzylethers"
"MNKQXVACTXTJAG-UHFFFAOYSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides","Dipeptides"
"PNTOXXYTCJYURV-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Benzodiazepines","","Benzodiazepines"
"AKTJAXKMJDHOHK-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Naphthalenes","","Naphthalenes"
"KSQKYYBTKYZZEJ-LLVKDONJSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Biphenyls and derivatives","Biphenyls and derivatives"
"QFTBUYQYYPLHDV-UHFFFAOYSA-N","Completed","Organic compounds","Organosulfur compounds","Thioethers","Aryl thioethers","Diarylthioethers"
"FDIVMSREIKIVCW-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Diazanaphthalenes","Benzodiazines","Phthalazines","1,2,4-triazolo[3,4-a]phthalazines"
"MIKJQLWATXBRIP-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Anilides","Aromatic anilides","Benzanilides"
"AQQGCGUVPKXMDD-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Diphenylethers","Diphenylethers"
"HGBUEIWFNDRSBG-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Pyridines and derivatives","Bipyridines and oligopyridines","Bipyridines and oligopyridines"
"QLPQJDAFTXMKPG-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Benzimidazoles","","Benzimidazoles"
"NOYPYLRCIDNJJB-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Diazanaphthalenes","Benzodiazines","Quinazolines","Quinazolinamines"
"RDKBQXPBHLCILS-HWPZZCPQSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Benzenesulfonamides","Benzenesulfonamides"
"ZQYNHBTULYYGMD-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Pyridines and derivatives","Phenylpyridines","Phenylpyridines"
"IDBXTEOAGAQZPK-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","N-phenylureas","N-phenylureas"
"PZFAZQUREQIODZ-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Pyranopyridines","","Pyranopyridines"
"LBHLFPGPEGDCJG-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Quinolines and derivatives","Quinolones and derivatives","Quinolones and derivatives"
"QVEHDKFBFDUCEZ-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Imidazopyrimidines","Purines and purine derivatives","Xanthines"
"HOYOJUMMRGKESB-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Anilides","Aromatic anilides","Benzanilides"
"MKJUVACMILVNTO-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Pyridopyrazines","","Pyridopyrazines"
"CEIUIHOQDSVZJQ-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Quinolines and derivatives","Quinolones and derivatives","Hydroxyquinolones"
"UOGVENCZRABKHM-SOFGYWHQSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Benzodioxoles","","Benzodioxoles"
"BUFDQCGCADQQQY-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Diazanaphthalenes","Benzodiazines","Quinazolines","Quinazolinamines"
"NTHMDFGHOCNNOE-ZJUUUORDSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Pyrrolopyrimidines","","Pyrrolopyrimidines"
"NCZJJFNYBODBAF-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Diazanaphthalenes","Benzodiazines","Quinoxalines"
"DQYZOVKMAQJKBZ-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Indanes","","Indanes"
"KSYONHWIFPZGSJ-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Anilides","Anilides"
"YCLREGRRHGLOAK-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Toluenes","Aminotoluenes"
"WIRZPGOUKBHUHF-ZDUSSCGKSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","Alpha amino acids and derivatives","N-acyl-alpha amino acids and derivatives"
"PIDYOOGTVDDMEE-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Anilides","Aromatic anilides","Benzanilides"
"UPOMWMSTGPYVBA-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Quinolines and derivatives","Quinoline carboxamides","Quinoline-3-carboxamides"
"CPQPZEJHVYXXIM-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Benzimidazoles","","Benzimidazoles"
"VKXNIAWKFHPGRL-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Benzenesulfonamides","Benzenesulfonamides"
"YLTNZSAWERXYOE-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Benzamides"
"WDQPAMHFFCXSNU-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Diazanaphthalenes","Benzodiazines","Quinoxalines","Phenazines and derivatives"
"CANIQNSGHHQOOR-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Benzimidazoles","","Benzimidazoles"
"XHYFMKBYXFRSLK-UHFFFAOYSA-N","Completed","Organic compounds","Alkaloids and derivatives","Protoberberine alkaloids and derivatives","","Protoberberine alkaloids and derivatives"
"FAGDKDUYJZUVOH-UHFFFAOYSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","Alpha amino acids and derivatives","Alpha amino acids","L-alpha-amino acids"
"OAVULPOOAHQYDZ-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Halobenzenes","Chlorobenzenes"
"GFPQLUUZCWNZOM-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Benzimidazoles","","Benzimidazoles"
"FEBBZFJWAMUFPI-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Quinolines and derivatives","","Quinolines and derivatives"
"XBAHLDPYUIFKLE-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Benzimidazoles","","Benzimidazoles"
"ZQMPUWBQWRAQIQ-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Phenol ethers","Anisoles","Anisoles"
"MPCPIBFZAKSVAX-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Pyridines and derivatives","Hydropyridines","Pyridinones"
"DXEATJQGQHDURZ-DEDYPNTBSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Phenylhydrazines","Phenylhydrazines"
"JFIBVDBTCDTBRH-REZTVBANSA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Monoterpenoids","Monoterpenoids"
"HFOBXGSLYCFVGF-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Pyrroles","Substituted pyrroles","Phenylpyrroles"
"NVWVTNCSPUWFDT-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Diazanaphthalenes","Benzodiazines","Phthalazines","Phthalazinones"
"OPJAAOUABCWNKP-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Benzothiazines","Phenothiazines","Phenothiazines"
"MXZSROXOTCJLTP-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Imidazopyrimidines","Purines and purine derivatives","Purinones","Hypoxanthines"
"ALCSZUCTAIXDEP-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Diphenylmethanes","Diphenylmethanes"
"ZURYXKJPYBCOQQ-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Benzimidazoles","","Benzimidazoles"
"BCZKTRPTEZWZNO-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Indoles and derivatives","Carbazoles","Pyrrolocarbazoles","Indolocarbazoles"
"AFZFFLVORLEPPO-UVYJNCLZSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Lactams","Beta lactams","Cephems","Cephalosporins"
"QCHFTSOMWOSFHM-WPRPVWTQSA-N","Completed","Organic compounds","Alkaloids and derivatives","","","Alkaloids and derivatives"
"MRIHADBFHMLZBI-UHFFFAOYSA-N","Completed","Organic compounds","Organic oxygen compounds","Organooxygen compounds","Ethers","Diarylethers"
"HFKZYMPEMMAFOG-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Halobenzenes","Chlorobenzenes"
"AIHOQFFRTZKUNW-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Phenol ethers","","Phenol ethers"
"DXBURLJZQLMFRW-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Imidazopyridines","","Imidazopyridines"
"FYEMGAFBYLDQQO-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Isoindoles and derivatives","Isoindolines","Isoindolones"
"NCPLYDUUMCVVRD-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Phenylpropanes","Phenylpropanes"
"DHLYGGUMBUHVOV-YVLHZVERSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Aurone flavonoids","","Aurone flavonoids"
"ZLHZLMOSPGACSZ-NSHDSACASA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Benzylethers","Benzylethers"
"HFDQYYVFVKIRDR-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Pyrroles","Substituted pyrroles","Phenylpyrroles"
"GETIJMWRUSBILT-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Quinolines and derivatives","Phenylquinolines","Phenylquinolines"
"INAAIJLSXJJHOZ-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Benzimidazoles","Phenylbenzimidazoles","Phenylbenzimidazoles"
"BRLUZBMXYFCBDS-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Diazanaphthalenes","Benzodiazines","Quinazolines"
"SJFBDIJRNXAXRM-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Azoles","Imidazoles","Substituted imidazoles","Phenylimidazoles"
"LUDYWEIXJWRJRZ-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Quinolines and derivatives","Quinoline carboxylic acids","Quinoline carboxylic acids"
"YMDXZJFXQJVXBF-STHAYSLISA-N","Completed","Organic compounds","Organic acids and derivatives","Organic phosphonic acids and derivatives","Organic phosphonic acids","Organic phosphonic acids"
"JDBSZVDIUIRSDG-DAFODLJHSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Indoles and derivatives","Indoles","Indoles"
"FXQIIDINBDJDKL-SNVBAGLBSA-N","Completed","Organic compounds","Benzenoids","Phenol ethers","","Phenol ethers"
"SIWQJQCKOITZLS-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Quinolines and derivatives","Quinoline carboxamides","Quinoline carboxamides"
"KADGSGKDRXSVOE-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Naphthalenes","","Naphthalenes"
"XYUNBULEZMRKTP-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Diazinanes","Piperazines","Phenylpiperazines"
"SDHXERNCEXPUIK-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Halobenzoic acids and derivatives","4-halobenzoic acids and derivatives"
"TYMABNNERDVXID-DLYFRVTGSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Lactams","Beta lactams","Carbapenems","Thienamycins"
"NIUYHJHZOHMWPP-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Diazanaphthalenes","Benzodiazines","Quinoxalines"
"KEPLBUUTAQCZOE-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Pyridines and derivatives","Phenylpyridines","Phenylpyridines"
"WIFDOUQOJULUSV-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Piperidines","N-acylpiperidines","N-acylpiperidines"
"LZPGGHKJSQSUDE-UQCOIBPSSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","Alpha amino acids and derivatives"
"RVBSHRUYJYRNJW-MDZDMXLPSA-N","Not Found","","","","",""
"CITLGGQQUFMBKB-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Pyranopyridines","","Pyranopyridines"
"WZOZEZRFJCJXNZ-ZBFHGGJFSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Lactams","Beta lactams","Cephems","Cephalosporins","Cephalosporin 3'-carbamates"
"QRXWMOHMRWLFEY-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Pyridines and derivatives","Pyridinecarboxylic acids and derivatives","Pyridinecarboxylic acids and derivatives"
"CWXYHOHYCJXYFQ-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","","Benzene and substituted derivatives"
"KLORATCDRSXVPO-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Anilides","Aromatic anilides","Benzanilides"
"OOQFUDGMLSSZNX-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Anilides","Aromatic anilides"
"GAZGHCHCYRSPIV-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Azoles","Imidazoles","Substituted imidazoles","Nitroimidazoles"
"ZUASFFBDGJGAQI-BXKDBHETSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides","Dipeptides"
"WHLDECCXYMPRNL-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Halobenzoic acids and derivatives","4-halobenzoic acids and derivatives"
"WJAMFZVSJYMDDT-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Naphthalenes","","Naphthalenes"
"FNDDDNOJWPQCBZ-ZDUSSCGKSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Thiazinanes","Thiomorpholines","Phenylthiomorpholines"
"JYJTVFIEFKZWCJ-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Quinolines and derivatives","Quinoline carboxylic acids","Quinoline carboxylic acids"
"HLIBKNKTKXMTBG-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Imidazopyrimidines","Purines and purine derivatives","6-aminopurines","6-alkylaminopurines"
"PNUZDKCDAWUEGK-CYZMBNFOSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Quinolines and derivatives","Quinoline carboxylic acids","Quinoline carboxylic acids"
"MCGFBDJSJQAZHY-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Diazinanes","Piperazines","Phenylpiperazines"
"STZYTFJPGGDRJD-FJJJPKKESA-N","Completed","Organic compounds","Lipids and lipid-like molecules","Prenol lipids","Diterpenoids","Mutilane diterpenoids","Mutilin derivatives","Pleuromutilin and derivatives"
"QUIJNHUBAXPXFS-XLJNKUFUSA-N","Completed","Organic compounds","Phenylpropanoids and polyketides","Stilbenes","","Stilbenes"
"OEKXCVYZBVOWBR-BQYQJAHWSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Quinolines and derivatives","","Quinolines and derivatives"
"KPQZUUQMTUIKBP-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Azoles","Imidazoles","Substituted imidazoles","Nitroimidazoles"
"AEUTYOVWOVBAKS-UWVGGRQHSA-N","Completed","Organic compounds","Organic nitrogen compounds","Organonitrogen compounds","Amines","Alkanolamines","1,2-aminoalcohols"
"CKFBIYVXNYYXAI-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Quinolines and derivatives","Phenylquinolines","Phenylquinolines"
"LZRXPKDKRFTIGM-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Diazines","Pyrimidines and pyrimidine derivatives","Aminopyrimidines and derivatives"
"OKEPRRXQHJGLCL-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Phenylacetamides","Phenylacetamides"
"URVCVNNBOXIDES-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Imidazopyridines","","Imidazopyridines"
"HPTXLHAHLXOAKV-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Indoles and derivatives","Indolyl carboxylic acids and derivatives","Indolyl carboxylic acids and derivatives"
"OKEYEGFUDUETQP-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Anilides","Aromatic anilides"
"HKEJNATYDZLNIG-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Pyridines and derivatives","Bipyridines and oligopyridines","Bipyridines and oligopyridines"
"HNDRSTUKPCLQLT-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Sulfanilides","Sulfanilides"
"WDOCLCVTCSESMZ-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Biphenyls and derivatives","Biphenyls and derivatives"
"KDLRVYVGXIQJDK-AWPVFWJPSA-N","Completed","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives","Alpha amino acids and derivatives","Proline and derivatives"
"WFHHOSJOWHWDDB-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Benzamides"
"BJDZBXGJNBMCAV-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Diazinanes","Piperazines","N-arylpiperazines"
"YSDVNFWVVPHGFX-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Pyrazolopyrimidines","","Pyrazolopyrimidines"
"OJICYBSWSZGRFB-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Piperidines","Phenylpiperidines","Phenylpiperidines"
"TYMRLRRVMHJFTF-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Benzenesulfonamides","Benzenesulfonamides"
"KRFPGLOJAGPDAA-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Benzimidazoles","Phenylbenzimidazoles","Phenylbenzimidazoles"
"QBFUKKFEXBNTJX-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Benzylamines","Benzylamines"
"YGUDSHJNJUBIHP-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Indoles and derivatives","Indolecarboxylic acids and derivatives","Indolecarboxamides and derivatives"
"ZSMKPYXVUIWTCT-UHFFFAOYSA-N","Completed","Organic compounds","Benzenoids","Benzene and substituted derivatives","Toluenes","Tosyl compounds","P-toluenesulfonamides"
"ROFHCHDLNGIYAX-UHFFFAOYSA-N","Completed","Organic compounds","Organoheterocyclic compounds","Quinolines and derivatives","Hydroquinolines","Hydroquinolines"
